 v-sweep         Vout           
-1.44500000e-05  3.33401904e-01 
-1.43000000e-05  3.33526941e-01 
-1.41500000e-05  3.33652481e-01 
-1.40000000e-05  3.33778528e-01 
-1.38500000e-05  3.33905087e-01 
-1.37000000e-05  3.34032160e-01 
-1.35500000e-05  3.34159753e-01 
-1.34000000e-05  3.34287870e-01 
-1.32500000e-05  3.34416514e-01 
-1.31000000e-05  3.34545690e-01 
-1.29500000e-05  3.34675402e-01 
-1.28000000e-05  3.34805655e-01 
-1.26500000e-05  3.34936452e-01 
-1.25000000e-05  3.35067799e-01 
-1.23500000e-05  3.35199699e-01 
-1.22000000e-05  3.35332158e-01 
-1.20500000e-05  3.35465179e-01 
-1.19000000e-05  3.35598768e-01 
-1.17500000e-05  3.35732929e-01 
-1.16000000e-05  3.35867667e-01 
-1.14500000e-05  3.36002987e-01 
-1.13000000e-05  3.36138894e-01 
-1.11500000e-05  3.36275392e-01 
-1.10000000e-05  3.36412487e-01 
-1.08500000e-05  3.36550184e-01 
-1.07000000e-05  3.36688488e-01 
-1.05500000e-05  3.36827403e-01 
-1.04000000e-05  3.36966936e-01 
-1.02500000e-05  3.37107092e-01 
-1.01000000e-05  3.37247876e-01 
-9.95000000e-06  3.37389293e-01 
-9.80000000e-06  3.37531349e-01 
-9.65000000e-06  3.37674051e-01 
-9.50000000e-06  3.37817402e-01 
-9.35000000e-06  3.37961410e-01 
-9.20000000e-06  3.38106079e-01 
-9.05000000e-06  3.38251417e-01 
-8.90000000e-06  3.38397428e-01 
-8.75000000e-06  3.38544119e-01 
-8.60000000e-06  3.38691496e-01 
-8.45000000e-06  3.38839566e-01 
-8.30000000e-06  3.38988334e-01 
-8.15000000e-06  3.39137807e-01 
-8.00000000e-06  3.39287992e-01 
-7.85000000e-06  3.39438895e-01 
-7.70000000e-06  3.39590523e-01 
-7.55000000e-06  3.39742883e-01 
-7.40000000e-06  3.39895981e-01 
-7.25000000e-06  3.40049825e-01 
-7.10000000e-06  3.40204422e-01 
-6.95000000e-06  3.40359778e-01 
-6.80000000e-06  3.40515901e-01 
-6.65000000e-06  3.40672798e-01 
-6.50000000e-06  3.40830478e-01 
-6.35000000e-06  3.40988947e-01 
-6.20000000e-06  3.41148213e-01 
-6.05000000e-06  3.41308284e-01 
-5.90000000e-06  3.41469168e-01 
-5.75000000e-06  3.41630872e-01 
-5.60000000e-06  3.41793406e-01 
-5.45000000e-06  3.41956777e-01 
-5.30000000e-06  3.42120995e-01 
-5.15000000e-06  3.42286066e-01 
-5.00000000e-06  3.42452000e-01 
-4.85000000e-06  3.42618806e-01 
-4.70000000e-06  3.42786493e-01 
-4.55000000e-06  3.42955070e-01 
-4.40000000e-06  3.43124545e-01 
-4.25000000e-06  3.43294929e-01 
-4.10000000e-06  3.43466230e-01 
-3.95000000e-06  3.43638460e-01 
-3.80000000e-06  3.43811626e-01 
-3.65000000e-06  3.43985739e-01 
-3.50000000e-06  3.44160810e-01 
-3.35000000e-06  3.44336849e-01 
-3.20000000e-06  3.44513865e-01 
-3.05000000e-06  3.44691870e-01 
-2.90000000e-06  3.44870875e-01 
-2.75000000e-06  3.45050890e-01 
-2.60000000e-06  3.45231926e-01 
-2.45000000e-06  3.45413995e-01 
-2.30000000e-06  3.45597109e-01 
-2.15000000e-06  3.45781279e-01 
-2.00000000e-06  3.45966516e-01 
-1.85000000e-06  3.46152834e-01 
-1.70000000e-06  3.46340244e-01 
-1.55000000e-06  3.46528759e-01 
-1.40000000e-06  3.46718392e-01 
-1.25000000e-06  3.46909155e-01 
-1.10000000e-06  3.47101063e-01 
-9.50000000e-07  3.47294127e-01 
-8.00000000e-07  3.47488363e-01 
-6.50000000e-07  3.47683783e-01 
-5.00000000e-07  3.47880402e-01 
-3.50000000e-07  3.48078235e-01 
-2.00000000e-07  3.48277296e-01 
-5.00000000e-08  3.48477600e-01 
 1.00000000e-07  3.48679162e-01 
 2.50000000e-07  3.48881998e-01 
 4.00000000e-07  3.49086123e-01 
 5.50000000e-07  3.49291554e-01 
 7.00000000e-07  3.49498308e-01 
 8.50000000e-07  3.49706400e-01 
 1.00000000e-06  3.49915847e-01 
 1.15000000e-06  3.50126668e-01 
 1.30000000e-06  3.50338880e-01 
 1.45000000e-06  3.50552501e-01 
 1.60000000e-06  3.50767549e-01 
 1.75000000e-06  3.50984043e-01 
 1.90000000e-06  3.51202002e-01 
 2.05000000e-06  3.51421446e-01 
 2.20000000e-06  3.51642394e-01 
 2.35000000e-06  3.51864867e-01 
 2.50000000e-06  3.52088887e-01 
 2.65000000e-06  3.52314473e-01 
 2.80000000e-06  3.52541647e-01 
 2.95000000e-06  3.52770432e-01 
 3.10000000e-06  3.53000850e-01 
 3.25000000e-06  3.53232924e-01 
 3.40000000e-06  3.53466678e-01 
 3.55000000e-06  3.53702135e-01 
 3.70000000e-06  3.53939321e-01 
 3.85000000e-06  3.54178259e-01 
 4.00000000e-06  3.54418977e-01 
 4.15000000e-06  3.54661500e-01 
 4.30000000e-06  3.54905854e-01 
 4.45000000e-06  3.55152068e-01 
 4.60000000e-06  3.55400170e-01 
 4.75000000e-06  3.55650187e-01 
 4.90000000e-06  3.55902150e-01 
 5.05000000e-06  3.56156088e-01 
 5.20000000e-06  3.56412032e-01 
 5.35000000e-06  3.56670014e-01 
 5.50000000e-06  3.56930066e-01 
 5.65000000e-06  3.57192221e-01 
 5.80000000e-06  3.57456512e-01 
 5.95000000e-06  3.57722975e-01 
 6.10000000e-06  3.57991645e-01 
 6.25000000e-06  3.58262558e-01 
 6.40000000e-06  3.58535752e-01 
 6.55000000e-06  3.58811266e-01 
 6.70000000e-06  3.59089137e-01 
 6.85000000e-06  3.59369407e-01 
 7.00000000e-06  3.59652117e-01 
 7.15000000e-06  3.59937309e-01 
 7.30000000e-06  3.60225028e-01 
 7.45000000e-06  3.60515317e-01 
 7.60000000e-06  3.60808223e-01 
 7.75000000e-06  3.61103794e-01 
 7.90000000e-06  3.61402077e-01 
 8.05000000e-06  3.61703123e-01 
 8.20000000e-06  3.62006982e-01 
 8.35000000e-06  3.62313709e-01 
 8.50000000e-06  3.62623357e-01 
 8.65000000e-06  3.62935982e-01 
 8.80000000e-06  3.63251643e-01 
 8.95000000e-06  3.63570397e-01 
 9.10000000e-06  3.63892307e-01 
 9.25000000e-06  3.64217435e-01 
 9.40000000e-06  3.64545846e-01 
 9.55000000e-06  3.64877608e-01 
 9.70000000e-06  3.65212789e-01 
 9.85000000e-06  3.65551460e-01 
 1.00000000e-05  3.65893696e-01 
 1.01500000e-05  3.66239572e-01 
 1.03000000e-05  3.66589167e-01 
 1.04500000e-05  3.66942561e-01 
 1.06000000e-05  3.67299839e-01 
 1.07500000e-05  3.67661088e-01 
 1.09000000e-05  3.68026396e-01 
 1.10500000e-05  3.68395858e-01 
 1.12000000e-05  3.68769568e-01 
 1.13500000e-05  3.69147627e-01 
 1.15000000e-05  3.69530138e-01 
 1.16500000e-05  3.69917207e-01 
 1.18000000e-05  3.70308946e-01 
 1.19500000e-05  3.70705470e-01 
 1.21000000e-05  3.71106898e-01 
 1.22500000e-05  3.71513355e-01 
 1.24000000e-05  3.71924970e-01 
 1.25500000e-05  3.72341877e-01 
 1.27000000e-05  3.72764215e-01 
 1.28500000e-05  3.73192130e-01 
 1.30000000e-05  3.73625773e-01 
 1.31500000e-05  3.74065302e-01 
 1.33000000e-05  3.74510882e-01 
 1.34500000e-05  3.74962683e-01 
 1.36000000e-05  3.75420886e-01 
 1.37500000e-05  3.75885678e-01 
 1.39000000e-05  3.76357253e-01 
 1.40500000e-05  3.76835817e-01 
 1.42000000e-05  3.77321585e-01 
 1.43500000e-05  3.77814780e-01 
