 frequency       AmagdB          Aphdeg         
 1.00000000e-01  1.10444729e+02 -1.78701702e+00 
 2.90679654e+05  1.12920741e+01 -9.26337222e+01 
 3.07471508e+05  1.08035975e+01 -9.27858373e+01 
 3.25233387e+05  1.03150411e+01 -9.29467175e+01 
 3.44021326e+05  9.82639544e+00 -9.31168661e+01 
 3.63894599e+05  9.33765002e+00 -9.32968147e+01 
 3.84915902e+05  8.84879299e+00 -9.34871250e+01 
 4.07151555e+05  8.35981110e+00 -9.36883902e+01 
 4.30671707e+05  7.87068959e+00 -9.39012366e+01 
 4.55550561e+05  7.38141192e+00 -9.41263258e+01 
 4.81866605e+05  6.89195962e+00 -9.43643560e+01 
 5.09702863e+05  6.40231204e+00 -9.46160641e+01 
 5.39147154e+05  5.91244612e+00 -9.48822274e+01 
 5.70292370e+05  5.42233606e+00 -9.51636661e+01 
 6.03236769e+05  4.93195307e+00 -9.54612447e+01 
 6.38084285e+05  4.44126499e+00 -9.57758746e+01 
 6.74944857e+05  3.95023587e+00 -9.61085159e+01 
 7.13934775e+05  3.45882561e+00 -9.64601796e+01 
 7.55177045e+05  2.96698943e+00 -9.68319298e+01 
 7.98801781e+05  2.47467738e+00 -9.72248858e+01 
 8.44946611e+05  1.98183371e+00 -9.76402239e+01 
 8.93757115e+05  1.48839627e+00 -9.80791797e+01 
 9.45387283e+05  9.94295784e-01 -9.85430500e+01 
 1.00000000e+06  4.99455044e-01 -9.90331940e+01 
 1.05776756e+06  3.78807987e-03 -9.95510353e+01 
 1.11887221e+06 -4.92800804e-01 -1.00098063e+02 
 1.18350673e+06 -9.90418055e-01 -1.00675832e+02 
 1.25187503e+06 -1.48918200e+00 -1.01285965e+02 
 1.32419279e+06 -1.98922408e+00 -1.01930149e+02 
 1.40068818e+06 -2.49069016e+00 -1.02610139e+02 
 1.48160252e+06 -2.99374197e+00 -1.03327753e+02 
 1.56719108e+06 -3.49855863e+00 -1.04084869e+02 
 1.65772389e+06 -4.00533830e+00 -1.04883427e+02 
 1.75348655e+06 -4.51429987e+00 -1.05725414e+02 
 1.85478119e+06 -5.02568484e+00 -1.06612868e+02 
 1.96192737e+06 -5.53975912e+00 -1.07547862e+02 
 2.07526313e+06 -6.05681505e+00 -1.08532498e+02 
 2.19514602e+06 -6.57717326e+00 -1.09568893e+02 
 2.32195425e+06 -7.10118470e+00 -1.10659162e+02 
 2.45608788e+06 -7.62923241e+00 -1.11805402e+02 
 2.59797009e+06 -8.16173335e+00 -1.13009674e+02 
 2.74804848e+06 -8.69913985e+00 -1.14273970e+02 
 2.90679654e+06 -9.24194095e+00 -1.15600194e+02 
 3.07471508e+06 -9.79066316e+00 -1.16990124e+02 
 3.25233387e+06 -1.03458709e+01 -1.18445381e+02 
 3.44021326e+06 -1.09081661e+01 -1.19967388e+02 
 3.63894599e+06 -1.14781871e+01 -1.21557326e+02 
 3.84915902e+06 -1.20566069e+01 -1.23216095e+02 
 4.07151555e+06 -1.26441295e+01 -1.24944258e+02 
 4.30671707e+06 -1.32414859e+01 -1.26741999e+02 
 4.55550561e+06 -1.38494283e+01 -1.28609074e+02 
 4.81866605e+06 -1.44687225e+01 -1.30544758e+02 
 5.09702863e+06 -1.51001391e+01 -1.32547808e+02 
 5.39147154e+06 -1.57444430e+01 -1.34616420e+02 
 5.70292370e+06 -1.64023811e+01 -1.36748202e+02 
 6.03236769e+06 -1.70746688e+01 -1.38940149e+02 
 6.38084285e+06 -1.77619748e+01 -1.41188635e+02 
 6.74944857e+06 -1.84649052e+01 -1.43489424e+02 
 7.13934775e+06 -1.91839867e+01 -1.45837688e+02 
 7.55177045e+06 -1.99196501e+01 -1.48228050e+02 
 7.98801781e+06 -2.06722134e+01 -1.50654643e+02 
 8.44946611e+06 -2.14418666e+01 -1.53111191e+02 
 8.93757115e+06 -2.22286575e+01 -1.55591106e+02 
 9.45387283e+06 -2.30324803e+01 -1.58087602e+02 
 1.00000000e+07 -2.38530659e+01 -1.60593822e+02 
 1.05776756e+07 -2.46899772e+01 -1.63102978e+02 
 1.11887221e+07 -2.55426059e+01 -1.65608497e+02 
 1.18350673e+07 -2.64101753e+01 -1.68104163e+02 
 1.25187503e+07 -2.72917456e+01 -1.70584260e+02 
 1.32419279e+07 -2.81862242e+01 -1.73043702e+02 
 1.40068818e+07 -2.90923791e+01 -1.75478148e+02 
 1.48160252e+07 -3.00088557e+01 -1.77884098e+02 
 1.56719108e+07 -3.09341968e+01  1.79741044e+02 
 1.65772389e+07 -3.18668636e+01  1.77398923e+02 
 1.75348655e+07 -3.28052591e+01  1.75090232e+02 
 1.85478119e+07 -3.37477506e+01  1.72814726e+02 
 1.96192737e+07 -3.46926925e+01  1.70571282e+02 
 2.07526313e+07 -3.56384475e+01  1.68357974e+02 
 2.19514602e+07 -3.65834058e+01  1.66172184e+02 
 2.32195425e+07 -3.75260023e+01  1.64010726e+02 
 2.45608788e+07 -3.84647307e+01  1.61869983e+02 
 2.59797009e+07 -3.93981554e+01  1.59746059e+02 
