 frequency       AmagdB          Aphdeg         
 1.00000000e+01  6.28807453e+01 -7.44529717e-01 
 2.07526313e+05  1.42629590e+01 -9.08139201e+01 
 2.19514602e+05  1.37749350e+01 -9.08847989e+01 
 2.32195425e+05  1.32868835e+01 -9.09584653e+01 
 2.45608788e+05  1.27988014e+01 -9.10351508e+01 
 2.59797009e+05  1.23106853e+01 -9.11150966e+01 
 2.74804848e+05  1.18225311e+01 -9.11985539e+01 
 2.90679654e+05  1.13343344e+01 -9.12857848e+01 
 3.07471508e+05  1.08460904e+01 -9.13770630e+01 
 3.25233387e+05  1.03577935e+01 -9.14726749e+01 
 3.44021326e+05  9.86943739e+00 -9.15729201e+01 
 3.63894599e+05  9.38101517e+00 -9.16781126e+01 
 3.84915902e+05  8.89251905e+00 -9.17885814e+01 
 4.07151555e+05  8.40394027e+00 -9.19046717e+01 
 4.30671707e+05  7.91526907e+00 -9.20267459e+01 
 4.55550561e+05  7.42649450e+00 -9.21551846e+01 
 4.81866605e+05  6.93760430e+00 -9.22903873e+01 
 5.09702863e+05  6.44858476e+00 -9.24327743e+01 
 5.39147154e+05  5.95942053e+00 -9.25827870e+01 
 5.70292370e+05  5.47009443e+00 -9.27408895e+01 
 6.03236769e+05  4.98058722e+00 -9.29075699e+01 
 6.38084285e+05  4.49087740e+00 -9.30833413e+01 
 6.74944857e+05  4.00094089e+00 -9.32687429e+01 
 7.13934775e+05  3.51075072e+00 -9.34643416e+01 
 7.55177045e+05  3.02027676e+00 -9.36707332e+01 
 7.98801781e+05  2.52948525e+00 -9.38885434e+01 
 8.44946611e+05  2.03833843e+00 -9.41184292e+01 
 8.93757115e+05  1.54679405e+00 -9.43610801e+01 
 9.45387283e+05  1.05480482e+00 -9.46172190e+01 
 1.00000000e+06  5.62317846e-01 -9.48876035e+01 
 1.05776756e+06  6.92739263e-02 -9.51730263e+01 
 1.11887221e+06 -4.24393160e-01 -9.54743164e+01 
 1.18350673e+06 -9.18757497e-01 -9.57923390e+01 
 1.25187503e+06 -1.41390195e+00 -9.61279960e+01 
 1.32419279e+06 -1.90991921e+00 -9.64822253e+01 
 1.40068818e+06 -2.40691289e+00 -9.68560002e+01 
 1.48160252e+06 -2.90499886e+00 -9.72503276e+01 
 1.56719108e+06 -3.40430659e+00 -9.76662459e+01 
