 frequency       inoise_spectrum onoise_spectrum
 3.44021326e+03  2.91008659e-07  8.85189980e-05 
 3.63894599e+03  2.83328486e-07  8.16832095e-05 
 3.84915902e+03  2.75871201e-07  7.53613288e-05 
 4.07151555e+03  2.68630880e-07  6.95178628e-05 
 4.30671707e+03  2.61601764e-07  6.41192050e-05 
 4.55550561e+03  2.54778260e-07  5.91336376e-05 
 4.81866605e+03  2.48154930e-07  5.45313107e-05 
 5.09702863e+03  2.41726493e-07  5.02842038e-05 
 5.39147154e+03  2.35487813e-07  4.63660725e-05 
 5.70292370e+03  2.29433901e-07  4.27523853e-05 
 6.03236769e+03  2.23559909e-07  3.94202531e-05 
 6.38084285e+03  2.17861123e-07  3.63483529e-05 
 6.74944857e+03  2.12332962e-07  3.35168485e-05 
 7.13934775e+03  2.06970973e-07  3.09073107e-05 
 7.55177045e+03  2.01770828e-07  2.85026365e-05 
 7.98801781e+03  1.96728316e-07  2.62869693e-05 
 8.44946611e+03  1.91839346e-07  2.42456219e-05 
 8.93757115e+03  1.87099937e-07  2.23650002e-05 
 9.45387283e+03  1.82506220e-07  2.06325316e-05 
 1.00000000e+04  1.78054427e-07  1.90365953e-05 
 1.05776756e+04  1.73740897e-07  1.75664562e-05 
 1.11887221e+04  1.69562064e-07  1.62122026e-05 
 1.18350673e+04  1.65514457e-07  1.49646870e-05 
 1.25187503e+04  1.61594698e-07  1.38154708e-05 
 1.32419279e+04  1.57799498e-07  1.27567717e-05 
 1.40068818e+04  1.54125652e-07  1.17814155e-05 
 1.48160252e+04  1.50570037e-07  1.08827901e-05 
 1.56719108e+04  1.47129610e-07  1.00548028e-05 
 1.65772389e+04  1.43801403e-07  9.29184150e-06 
 1.75348655e+04  1.40582523e-07  8.58873696e-06 
 1.85478119e+04  1.37470144e-07  7.94072924e-06 
 1.96192737e+04  1.34461510e-07  7.34343578e-06 
 2.07526313e+04  1.31553928e-07  6.79282208e-06 
 2.19514602e+04  1.28744770e-07  6.28517451e-06 
 2.32195425e+04  1.26031464e-07  5.81707518e-06 
 2.45608788e+04  1.23411496e-07  5.38537865e-06 
 2.59797009e+04  1.20882408e-07  4.98719047e-06 
 2.74804848e+04  1.18441792e-07  4.61984738e-06 
 2.90679654e+04  1.16087292e-07  4.28089897e-06 
 3.07471508e+04  1.13816600e-07  3.96809078e-06 
 3.25233387e+04  1.11627453e-07  3.67934876e-06 
 3.44021326e+04  1.09517631e-07  3.41276492e-06 
 3.63894599e+04  1.07484960e-07  3.16658403e-06 
 3.84915902e+04  1.05527304e-07  2.93919151e-06 
 4.07151555e+04  1.03642568e-07  2.72910215e-06 
 4.30671707e+04  1.01828693e-07  2.53494975e-06 
 4.55550561e+04  1.00083657e-07  2.35547767e-06 
 4.81866605e+04  9.84054769e-08  2.18952994e-06 
 5.09702863e+04  9.67922000e-08  2.03604330e-06 
 5.39147154e+04  9.52419093e-08  1.89403969e-06 
 5.70292370e+04  9.37527206e-08  1.76261945e-06 
 6.03236769e+04  9.23227821e-08  1.64095498e-06 
 6.38084285e+04  9.09502740e-08  1.52828501e-06 
 6.74944857e+04  8.96334079e-08  1.42390920e-06 
 7.13934775e+04  8.83704267e-08  1.32718328e-06 
 7.55177045e+04  8.71596045e-08  1.23751452e-06 
 7.98801781e+04  8.59992464e-08  1.15435757e-06 
 8.44946611e+04  8.48876887e-08  1.07721067e-06 
 8.93757115e+04  8.38232987e-08  1.00561209e-06 
 9.45387283e+04  8.28044749e-08  9.39136934e-07 
 1.00000000e+05  8.18296474e-08  8.77394158e-07 
 1.05776756e+05  8.08972782e-08  8.20023830e-07 
 1.11887221e+05  8.00058609e-08  7.66694618e-07 
 1.18350673e+05  7.91539218e-08  7.17101482e-07 
 1.25187503e+05  7.83400195e-08  6.70963543e-07 
 1.32419279e+05  7.75627458e-08  6.28022132e-07 
 1.40068818e+05  7.68207256e-08  5.88038991e-07 
 1.48160252e+05  7.61126172e-08  5.50794622e-07 
 1.56719108e+05  7.54371128e-08  5.16086771e-07 
 1.65772389e+05  7.47929388e-08  4.83729028e-07 
 1.75348655e+05  7.41788556e-08  4.53549550e-07 
 1.85478119e+05  7.35936580e-08  4.25389880e-07 
 1.96192737e+05  7.30361754e-08  3.99103867e-07 
 2.07526313e+05  7.25052719e-08  3.74556669e-07 
 2.19514602e+05  7.19998461e-08  3.51623843e-07 
 2.32195425e+05  7.15188310e-08  3.30190506e-07 
 2.45608788e+05  7.10611945e-08  3.10150563e-07 
 2.59797009e+05  7.06259387e-08  2.91406004e-07 
 2.74804848e+05  7.02120998e-08  2.73866250e-07 
 2.90679654e+05  6.98187483e-08  2.57447560e-07 
 3.07471508e+05  6.94449882e-08  2.42072486e-07 
 3.25233387e+05  6.90899572e-08  2.27669366e-07 
 3.44021326e+05  6.87528259e-08  2.14171867e-07 
 3.63894599e+05  6.84327979e-08  2.01518562e-07 
 3.84915902e+05  6.81291091e-08  1.89652539e-07 
 4.07151555e+05  6.78410275e-08  1.78521049e-07 
 4.30671707e+05  6.75678528e-08  1.68075175e-07 
 4.55550561e+05  6.73089158e-08  1.58269533e-07 
 4.81866605e+05  6.70635785e-08  1.49061998e-07 
 5.09702863e+05  6.68312330e-08  1.40413451e-07 
 5.39147154e+05  6.66113018e-08  1.32287542e-07 
 5.70292370e+05  6.64032374e-08  1.24650486e-07 
 6.03236769e+05  6.62065215e-08  1.17470856e-07 
 6.38084285e+05  6.60206656e-08  1.10719411e-07 
 6.74944857e+05  6.58452102e-08  1.04368930e-07 
 7.13934775e+05  6.56797251e-08  9.83940558e-08 
 7.55177045e+05  6.55238093e-08  9.27711576e-08 
 7.98801781e+05  6.53770912e-08  8.74782036e-08 
 8.44946611e+05  6.52392288e-08  8.24946416e-08 
 8.93757115e+05  6.51099103e-08  7.78012902e-08 
 9.45387283e+05  6.49888544e-08  7.33802391e-08 
 1.00000000e+06  6.48758115e-08  6.92147565e-08 
 1.05776756e+06  6.47705643e-08  6.52892045e-08 
 1.11887221e+06  6.46729295e-08  6.15889607e-08 
 1.18350673e+06  6.45827590e-08  5.81003461e-08 
 1.25187503e+06  6.44999422e-08  5.48105585e-08 
 1.32419279e+06  6.44244080e-08  5.17076113e-08 
 1.40068818e+06  6.43561278e-08  4.87802768e-08 
 1.48160252e+06  6.42951189e-08  4.60180340e-08 
 1.56719108e+06  6.42414483e-08  4.34110204e-08 
 1.65772389e+06  6.41952374e-08  4.09499876e-08 
 1.75348655e+06  6.41566677e-08  3.86262603e-08 
 1.85478119e+06  6.41259867e-08  3.64316986e-08 
 1.96192737e+06  6.41035161e-08  3.43586629e-08 
 2.07526313e+06  6.40896599e-08  3.23999823e-08 
 2.19514602e+06  6.40849150e-08  3.05489249e-08 
 2.32195425e+06  6.40898827e-08  2.87991712e-08 
 2.45608788e+06  6.41052823e-08  2.71447891e-08 
 2.59797009e+06  6.41319663e-08  2.55802122e-08 
 2.74804848e+06  6.41709382e-08  2.41002190e-08 
 2.90679654e+06  6.42233718e-08  2.26999154e-08 
 3.07471508e+06  6.42906336e-08  2.13747179e-08 
 3.25233387e+06  6.43743063e-08  2.01203400e-08 
 3.44021326e+06  6.44762148e-08  1.89327791e-08 
 3.63894599e+06  6.45984532e-08  1.78083058e-08 
 3.84915902e+06  6.47434122e-08  1.67434545e-08 
 4.07151555e+06  6.49138047e-08  1.57350145e-08 
 4.30671707e+06  6.51126894e-08  1.47800224e-08 
 4.55550561e+06  6.53434865e-08  1.38757542e-08 
 4.81866605e+06  6.56099844e-08  1.30197174e-08 
 5.09702863e+06  6.59163310e-08  1.22096410e-08 
 5.39147154e+06  6.62670039e-08  1.14434638e-08 
 5.70292370e+06  6.66667529e-08  1.07193199e-08 
 6.03236769e+06  6.71205066e-08  1.00355197e-08 
 6.38084285e+06  6.76332370e-08  9.39052698e-09 
 6.74944857e+06  6.82097749e-08  8.78293171e-09 
 7.13934775e+06  6.88545737e-08  8.21141849e-09 
 7.55177045e+06  6.95714225e-08  7.67473290e-09 
 7.98801781e+06  7.03631157e-08  7.17164690e-09 
 8.44946611e+06  7.12310950e-08  6.70092612e-09 
 8.93757115e+06  7.21750889e-08  6.26130176e-09 
 9.45387283e+06  7.31927797e-08  5.85144947e-09 
 1.00000000e+07  7.42795378e-08  5.46997752e-09 
 1.05776756e+07  7.54282608e-08  5.11542475e-09 
 1.11887221e+07  7.66293504e-08  4.78626847e-09 
 1.18350673e+07  7.78708495e-08  4.48094058e-09 
 1.25187503e+07  7.91387425e-08  4.19784978e-09 
 1.32419279e+07  8.04174032e-08  3.93540689e-09 
 1.40068818e+07  8.16901535e-08  3.69205065e-09 
 1.48160252e+07  8.29398826e-08  3.46627139e-09 
 1.56719108e+07  8.41496670e-08  3.25663083e-09 
 1.65772389e+07  8.53033370e-08  3.06177705e-09 
 1.75348655e+07  8.63859428e-08  2.88045425e-09 
 1.85478119e+07  8.73840909e-08  2.71150762e-09 
 1.96192737e+07  8.82861404e-08  2.55388402e-09 
 2.07526313e+07  8.90822662e-08  2.40662930e-09 
