 frequency       HctmagdB        HscmagdB       
 8.97898919e+04 -3.90650876e+01 -2.03363675e+01 
 8.98899910e+04 -3.90747642e+01 -2.02544941e+01 
 8.99900901e+04 -3.90844300e+01 -2.01717633e+01 
 9.00901892e+04 -3.90940850e+01 -2.00881588e+01 
 9.01902883e+04 -3.91037294e+01 -2.00036641e+01 
 9.02903874e+04 -3.91133630e+01 -1.99182619e+01 
 9.03904865e+04 -3.91229860e+01 -1.98319347e+01 
 9.04905856e+04 -3.91325983e+01 -1.97446643e+01 
 9.05906847e+04 -3.91422000e+01 -1.96564319e+01 
 9.06907838e+04 -3.91517911e+01 -1.95672182e+01 
 9.07908829e+04 -3.91613716e+01 -1.94770033e+01 
 9.08909820e+04 -3.91709416e+01 -1.93857668e+01 
 9.09910811e+04 -3.91805010e+01 -1.92934873e+01 
 9.10911802e+04 -3.91900499e+01 -1.92001431e+01 
 9.11912793e+04 -3.91995884e+01 -1.91057116e+01 
 9.12913784e+04 -3.92091164e+01 -1.90101694e+01 
 9.13914775e+04 -3.92186339e+01 -1.89134926e+01 
 9.14915766e+04 -3.92281410e+01 -1.88156562e+01 
 9.15916757e+04 -3.92376378e+01 -1.87166346e+01 
 9.16917748e+04 -3.92471241e+01 -1.86164011e+01 
 9.17918739e+04 -3.92566001e+01 -1.85149283e+01 
 9.18919730e+04 -3.92660658e+01 -1.84121877e+01 
 9.19920721e+04 -3.92755212e+01 -1.83081499e+01 
 9.20921712e+04 -3.92849663e+01 -1.82027843e+01 
 9.21922703e+04 -3.92944011e+01 -1.80960593e+01 
 9.22923694e+04 -3.93038257e+01 -1.79879424e+01 
 9.23924685e+04 -3.93132401e+01 -1.78783993e+01 
 9.24925676e+04 -3.93226443e+01 -1.77673951e+01 
 9.25926667e+04 -3.93320384e+01 -1.76548932e+01 
 9.26927658e+04 -3.93414223e+01 -1.75408555e+01 
 9.27928649e+04 -3.93507960e+01 -1.74252429e+01 
 9.28929640e+04 -3.93601597e+01 -1.73080143e+01 
 9.29930631e+04 -3.93695132e+01 -1.71891274e+01 
 9.30931622e+04 -3.93788568e+01 -1.70685377e+01 
 9.31932613e+04 -3.93881902e+01 -1.69461994e+01 
 9.32933604e+04 -3.93975137e+01 -1.68220647e+01 
 9.33934595e+04 -3.94068271e+01 -1.66960836e+01 
 9.34935586e+04 -3.94161306e+01 -1.65682043e+01 
 9.35936577e+04 -3.94254242e+01 -1.64383726e+01 
 9.36937568e+04 -3.94347078e+01 -1.63065321e+01 
 9.37938559e+04 -3.94439814e+01 -1.61726239e+01 
 9.38939550e+04 -3.94532452e+01 -1.60365865e+01 
 9.39940541e+04 -3.94624992e+01 -1.58983558e+01 
 9.40941532e+04 -3.94717433e+01 -1.57578646e+01 
 9.41942523e+04 -3.94809775e+01 -1.56150427e+01 
 9.42943514e+04 -3.94902020e+01 -1.54698167e+01 
 9.43944505e+04 -3.94994166e+01 -1.53221098e+01 
 9.44945495e+04 -3.95086215e+01 -1.51718416e+01 
 9.45946486e+04 -3.95178167e+01 -1.50189275e+01 
 9.46947477e+04 -3.95270021e+01 -1.48632792e+01 
 9.47948468e+04 -3.95361779e+01 -1.47048037e+01 
 9.48949459e+04 -3.95453439e+01 -1.45434037e+01 
 9.49950450e+04 -3.95545003e+01 -1.43789768e+01 
 9.50951441e+04 -3.95636470e+01 -1.42114152e+01 
 9.51952432e+04 -3.95727842e+01 -1.40406057e+01 
 9.52953423e+04 -3.95819117e+01 -1.38664292e+01 
 9.53954414e+04 -3.95910296e+01 -1.36887601e+01 
 9.54955405e+04 -3.96001380e+01 -1.35074662e+01 
 9.55956396e+04 -3.96092369e+01 -1.33224079e+01 
 9.56957387e+04 -3.96183262e+01 -1.31334381e+01 
 9.57958378e+04 -3.96274060e+01 -1.29404015e+01 
 9.58959369e+04 -3.96364764e+01 -1.27431339e+01 
 9.59960360e+04 -3.96455373e+01 -1.25414621e+01 
 9.60961351e+04 -3.96545887e+01 -1.23352027e+01 
 9.61962342e+04 -3.96636307e+01 -1.21241619e+01 
 9.62963333e+04 -3.96726633e+01 -1.19081346e+01 
 9.63964324e+04 -3.96816866e+01 -1.16869038e+01 
 9.64965315e+04 -3.96907004e+01 -1.14602398e+01 
 9.65966306e+04 -3.96997050e+01 -1.12278996e+01 
 9.66967297e+04 -3.97087002e+01 -1.09896262e+01 
 9.67968288e+04 -3.97176861e+01 -1.07451474e+01 
 9.68969279e+04 -3.97266627e+01 -1.04941761e+01 
 9.69970270e+04 -3.97356300e+01 -1.02364086e+01 
 9.70971261e+04 -3.97445881e+01 -9.97152534e+00 
 9.71972252e+04 -3.97535370e+01 -9.69918975e+00 
 9.72973243e+04 -3.97624767e+01 -9.41904901e+00 
 9.73974234e+04 -3.97714072e+01 -9.13073436e+00 
 9.74975225e+04 -3.97803285e+01 -8.83386250e+00 
 9.75976216e+04 -3.97892406e+01 -8.52803768e+00 
 9.76977207e+04 -3.97981436e+01 -8.21285517e+00 
 9.77978198e+04 -3.98070375e+01 -7.88790641e+00 
 9.78979189e+04 -3.98159223e+01 -7.55278654e+00 
 9.79980180e+04 -3.98247980e+01 -7.20710516e+00 
 9.80981171e+04 -3.98336647e+01 -6.85050142e+00 
 9.81982162e+04 -3.98425223e+01 -6.48266513e+00 
 9.82983153e+04 -3.98513709e+01 -6.10336579e+00 
 9.83984144e+04 -3.98602105e+01 -5.71249236e+00 
 9.84985135e+04 -3.98690411e+01 -5.31010731e+00 
 9.85986126e+04 -3.98778628e+01 -4.89651947e+00 
 9.86987117e+04 -3.98866755e+01 -4.47238120e+00 
 9.87988108e+04 -3.98954792e+01 -4.03881632e+00 
 9.88989099e+04 -3.99042741e+01 -3.59758554e+00 
 9.89990090e+04 -3.99130600e+01 -3.15129461e+00 
 9.90991081e+04 -3.99218371e+01 -2.70364623e+00 
 9.91992072e+04 -3.99306053e+01 -2.25972637e+00 
 9.92993063e+04 -3.99393647e+01 -1.82629669e+00 
 9.93994054e+04 -3.99481153e+01 -1.41203380e+00 
 9.94995045e+04 -3.99568570e+01 -1.02761425e+00 
 9.95996036e+04 -3.99655900e+01 -6.85502212e-01 
 9.96997027e+04 -3.99743142e+01 -3.99282916e-01 
 9.97998018e+04 -3.99830296e+01 -1.82443657e-01 
 9.98999009e+04 -3.99917363e+01 -4.66729839e-02 
 1.00000000e+05 -4.00004343e+01 -2.49788869e-06 
