 frequency       vr(out)         vi(out)        
 7.13934775e+04  9.96255043e-01 -6.67517274e-02 
 7.55177045e+04  9.95811668e-01 -7.05823759e-02 
 7.98801781e+04  9.95315951e-01 -7.46296657e-02 
 8.44946611e+04  9.94761763e-01 -7.89052665e-02 
 8.93757115e+04  9.94142265e-01 -8.34213686e-02 
 9.45387283e+04  9.93449838e-01 -8.81906869e-02 
 1.00000000e+05  9.92675989e-01 -9.32264582e-02 
 1.05776756e+05  9.91811262e-01 -9.85424339e-02 
 1.11887221e+05  9.90845129e-01 -1.04152866e-01 
 1.18350673e+05  9.89765884e-01 -1.10072483e-01 
 1.25187503e+05  9.88560510e-01 -1.16316459e-01 
 1.32419279e+05  9.87214552e-01 -1.22900365e-01 
 1.40068818e+05  9.85711968e-01 -1.29840116e-01 
 1.48160252e+05  9.84034974e-01 -1.37151884e-01 
 1.56719108e+05  9.82163876e-01 -1.44852013e-01 
 1.65772389e+05  9.80076892e-01 -1.52956891e-01 
 1.75348655e+05  9.77749966e-01 -1.61482806e-01 
 1.85478119e+05  9.75156569e-01 -1.70445766e-01 
 1.96192737e+05  9.72267502e-01 -1.79861287e-01 
 2.07526313e+05  9.69050686e-01 -1.89744134e-01 
 2.19514602e+05  9.65470961e-01 -2.00108018e-01 
 2.32195425e+05  9.61489886e-01 -2.10965245e-01 
 2.45608788e+05  9.57065556e-01 -2.22326302e-01 
 2.59797009e+05  9.52152437e-01 -2.34199375e-01 
 2.74804848e+05  9.46701231e-01 -2.46589810e-01 
 2.90679654e+05  9.40658795e-01 -2.59499492e-01 
 3.07471508e+05  9.33968111e-01 -2.72926144e-01 
 3.25233387e+05  9.26568336e-01 -2.86862561e-01 
 3.44021326e+05  9.18394956e-01 -3.01295752e-01 
 3.63894599e+05  9.09380062e-01 -3.16206026e-01 
 3.84915902e+05  8.99452764e-01 -3.31566006e-01 
 4.07151555e+05  8.88539801e-01 -3.47339606e-01 
 4.30671707e+05  8.76566334e-01 -3.63480985e-01 
 4.55550561e+05  8.63456989e-01 -3.79933515e-01 
 4.81866605e+05  8.49137143e-01 -3.96628801e-01 
 5.09702863e+05  8.33534491e-01 -4.13485816e-01 
 5.39147154e+05  8.16580897e-01 -4.30410194e-01 
 5.70292370e+05  7.98214524e-01 -4.47293783e-01 
 6.03236769e+05  7.78382225e-01 -4.64014505e-01 
 6.38084285e+05  7.57042155e-01 -4.80436640e-01 
 6.74944857e+05  7.34166535e-01 -4.96411593e-01 
 7.13934775e+05  7.09744478e-01 -5.11779230e-01 
 7.55177045e+05  6.83784757e-01 -5.26369841e-01 
 7.98801781e+05  6.56318364e-01 -5.40006761e-01 
 8.44946611e+05  6.27400704e-01 -5.52509646e-01 
 8.93757115e+05  5.97113243e-01 -5.63698352e-01 
 9.45387283e+05  5.65564442e-01 -5.73397330e-01 
 1.00000000e+06  5.32889816e-01 -5.81440367e-01 
 1.05776756e+06  4.99251020e-01 -5.87675494e-01 
 1.11887221e+06  4.64833870e-01 -5.91969811e-01 
 1.18350673e+06  4.29845332e-01 -5.94213963e-01 
 1.25187503e+06  3.94509533e-01 -5.94326021e-01 
 1.32419279e+06  3.59062962e-01 -5.92254511e-01 
 1.40068818e+06  3.23749070e-01 -5.87980407e-01 
 1.48160252e+06  2.88812551e-01 -5.81517959e-01 
 1.56719108e+06  2.54493586e-01 -5.72914307e-01 
 1.65772389e+06  2.21022367e-01 -5.62247926e-01 
 1.75348655e+06  1.88614153e-01 -5.49626023e-01 
 1.85478119e+06  1.57465093e-01 -5.35181067e-01 
 1.96192737e+06  1.27748964e-01 -5.19066706e-01 
 2.07526313e+06  9.96149039e-02 -5.01453303e-01 
 2.19514602e+06  7.31861389e-02 -4.82523377e-01 
 2.32195425e+06  4.85596441e-02 -4.62467162e-01 
 2.45608788e+06  2.58066175e-02 -4.41478486e-01 
 2.59797009e+06  4.97361017e-03 -4.19751113e-01 
 2.74804848e+06 -1.39158579e-02 -3.97475627e-01 
 2.90679654e+06 -3.08593712e-02 -3.74836900e-01 
 3.07471508e+06 -4.58735423e-02 -3.52012129e-01 
 3.25233387e+06 -5.89919206e-02 -3.29169379e-01 
 3.44021326e+06 -7.02629911e-02 -3.06466572e-01 
 3.63894599e+06 -7.97483335e-02 -2.84050810e-01 
 3.84915902e+06 -8.75209763e-02 -2.62057942e-01 
 4.07151555e+06 -9.36639496e-02 -2.40612287e-01 
 4.30671707e+06 -9.82690146e-02 -2.19826418e-01 
 4.55550561e+06 -1.01435523e-01 -1.99800961e-01 
 4.81866605e+06 -1.03269356e-01 -1.80624365e-01 
 5.09702863e+06 -1.03881873e-01 -1.62372635e-01 
 5.39147154e+06 -1.03388821e-01 -1.45109028e-01 
 5.70292370e+06 -1.01909161e-01 -1.28883768e-01 
 6.03236769e+06 -9.95637656e-02 -1.13733803e-01 
 6.38084285e+06 -9.64740053e-02 -9.96826824e-02 
 6.74944857e+06 -9.27602182e-02 -8.67406027e-02 
 7.13934775e+06 -8.85401112e-02 -7.49046729e-02 
 7.55177045e+06 -8.39271449e-02 -6.41594427e-02 
 7.98801781e+06 -7.90289694e-02 -5.44777065e-02 
 8.44946611e+06 -7.39459822e-02 -4.58215808e-02 
 8.93757115e+06 -6.87700786e-02 -3.81438279e-02 
 9.45387283e+06 -6.35836502e-02 -3.13893802e-02 
 1.00000000e+07 -5.84588762e-02 -2.54970023e-02 
 1.05776756e+07 -5.34573310e-02 -2.04010228e-02 
 1.11887221e+07 -4.86299091e-02 -1.60330605e-02 
 1.18350673e+07 -4.40170548e-02 -1.23236790e-02 
 1.25187503e+07 -3.96492609e-02 -9.20390610e-03 
 1.32419279e+07 -3.55477946e-02 -6.60657381e-03 
 1.40068818e+07 -3.17255966e-02 -4.46744235e-03 
 1.48160252e+07 -2.81882983e-02 -2.72609228e-03 
 1.56719108e+07 -2.49353022e-02 -1.32657947e-03 
 1.65772389e+07 -2.19608742e-02 -2.17861809e-04 
 1.75348655e+07 -1.92552058e-02  6.45983865e-04 
 1.85478119e+07 -1.68054089e-02  1.30572858e-03 
 1.96192737e+07 -1.45964179e-02  1.79711138e-03 
 2.07526313e+07 -1.26117825e-02  2.15108016e-03 
 2.19514602e+07 -1.08343411e-02  2.39412117e-03 
 2.32195425e+07 -9.24677536e-03  2.54864689e-03 
 2.45608788e+07 -7.83204836e-03  2.63341589e-03 
 2.59797009e+07 -6.57373749e-03  2.66396213e-03 
 2.74804848e+07 -5.45627236e-03  2.65301602e-03 
 2.90679654e+07 -4.46509208e-03  2.61090387e-03 
 3.07471508e+07 -3.58673545e-03  2.54591684e-03 
 3.25233387e+07 -2.80887767e-03  2.46464380e-03 
 3.44021326e+07 -2.12032579e-03  2.37226576e-03 
 3.63894599e+07 -1.51098386e-03  2.27281176e-03 
