 frequency       AmagdB          Aphdeg         
 1.65540961e+03  9.52947175e+01  1.49996864e+02 
 1.67448244e+03  9.52696608e+01  1.49711676e+02 
 1.69377501e+03  9.52441720e+01  1.49424874e+02 
 1.71328986e+03  9.52182465e+01  1.49136479e+02 
 1.73302956e+03  9.51918793e+01  1.48846509e+02 
 1.75299668e+03  9.51650658e+01  1.48554988e+02 
 1.77319386e+03  9.51378011e+01  1.48261936e+02 
 1.79362374e+03  9.51100805e+01  1.47967376e+02 
 1.81428900e+03  9.50818995e+01  1.47671332e+02 
 1.83519236e+03  9.50532533e+01  1.47373827e+02 
 1.85633655e+03  9.50241376e+01  1.47074888e+02 
 1.87772436e+03  9.49945477e+01  1.46774538e+02 
 1.89935859e+03  9.49644793e+01  1.46472806e+02 
 1.92124208e+03  9.49339280e+01  1.46169717e+02 
 1.94337770e+03  9.49028896e+01  1.45865301e+02 
 1.96576835e+03  9.48713597e+01  1.45559584e+02 
 1.98841698e+03  9.48393343e+01  1.45252597e+02 
 2.01132655e+03  9.48068093e+01  1.44944370e+02 
 2.03450008e+03  9.47737808e+01  1.44634933e+02 
 2.05794060e+03  9.47402447e+01  1.44324318e+02 
 2.08165120e+03  9.47061974e+01  1.44012556e+02 
 2.10563497e+03  9.46716351e+01  1.43699681e+02 
 2.12989507e+03  9.46365542e+01  1.43385725e+02 
 2.15443469e+03  9.46009512e+01  1.43070723e+02 
 2.17925704e+03  9.45648227e+01  1.42754709e+02 
 2.20436538e+03  9.45281653e+01  1.42437718e+02 
 2.22976301e+03  9.44909759e+01  1.42119786e+02 
 2.25545326e+03  9.44532514e+01  1.41800949e+02 
 2.28143949e+03  9.44149888e+01  1.41481245e+02 
 2.30772513e+03  9.43761853e+01  1.41160710e+02 
 2.33431362e+03  9.43368381e+01  1.40839383e+02 
 2.36120845e+03  9.42969446e+01  1.40517302e+02 
 2.38841315e+03  9.42565023e+01  1.40194505e+02 
 2.41593128e+03  9.42155089e+01  1.39871032e+02 
 2.44376647e+03  9.41739621e+01  1.39546923e+02 
 2.47192236e+03  9.41318599e+01  1.39222218e+02 
 2.50040265e+03  9.40892002e+01  1.38896956e+02 
 2.52921107e+03  9.40459813e+01  1.38571180e+02 
 2.55835142e+03  9.40022015e+01  1.38244931e+02 
 2.58782750e+03  9.39578593e+01  1.37918249e+02 
 2.61764319e+03  9.39129532e+01  1.37591176e+02 
 2.64780240e+03  9.38674819e+01  1.37263755e+02 
 2.67830910e+03  9.38214444e+01  1.36936027e+02 
 2.70916727e+03  9.37748397e+01  1.36608036e+02 
 2.74038098e+03  9.37276669e+01  1.36279823e+02 
 2.77195432e+03  9.36799255e+01  1.35951432e+02 
 2.80389144e+03  9.36316148e+01  1.35622904e+02 
 2.83619651e+03  9.35827345e+01  1.35294284e+02 
 2.86887379e+03  9.35332843e+01  1.34965614e+02 
 2.90192756e+03  9.34832643e+01  1.34636937e+02 
 2.93536216e+03  9.34326743e+01  1.34308296e+02 
 2.96918198e+03  9.33815148e+01  1.33979734e+02 
 3.00339145e+03  9.33297860e+01  1.33651293e+02 
 3.03799507e+03  9.32774884e+01  1.33323018e+02 
 3.07299737e+03  9.32246228e+01  1.32994950e+02 
 3.10840296e+03  9.31711899e+01  1.32667132e+02 
 3.14421647e+03  9.31171907e+01  1.32339606e+02 
 3.18044260e+03  9.30626263e+01  1.32012415e+02 
 3.21708612e+03  9.30074979e+01  1.31685601e+02 
 3.25415182e+03  9.29518070e+01  1.31359205e+02 
 3.29164458e+03  9.28955551e+01  1.31033269e+02 
 3.32956931e+03  9.28387439e+01  1.30707834e+02 
 3.36793099e+03  9.27813751e+01  1.30382941e+02 
