 frequency       AmagdB          Aphdeg         
 5.83672396e+05 -2.85033850e-02 -1.61857855e-01 
 5.90397186e+05 -2.83317384e-02 -1.63726626e-01 
 5.97199455e+05 -2.81561104e-02 -1.65617065e-01 
 6.04080098e+05 -2.79764083e-02 -1.67529427e-01 
 6.11040015e+05 -2.77925378e-02 -1.69463970e-01 
 6.18080121e+05 -2.76044019e-02 -1.71420954e-01 
 6.25201340e+05 -2.74119016e-02 -1.73400643e-01 
 6.32404607e+05 -2.72149357e-02 -1.75403304e-01 
 6.39690866e+05 -2.70134003e-02 -1.77429208e-01 
 6.47061073e+05 -2.68071894e-02 -1.79478628e-01 
 6.54516197e+05 -2.65961944e-02 -1.81551841e-01 
 6.62057214e+05 -2.63803041e-02 -1.83649128e-01 
 6.69685116e+05 -2.61594050e-02 -1.85770773e-01 
 6.77400903e+05 -2.59333806e-02 -1.87917063e-01 
 6.85205587e+05 -2.57021119e-02 -1.90088289e-01 
 6.93100193e+05 -2.54654770e-02 -1.92284746e-01 
 7.01085757e+05 -2.52233514e-02 -1.94506731e-01 
 7.09163327e+05 -2.49756073e-02 -1.96754548e-01 
 7.17333962e+05 -2.47221144e-02 -1.99028501e-01 
 7.25598736e+05 -2.44627391e-02 -2.01328901e-01 
 7.33958732e+05 -2.41973445e-02 -2.03656059e-01 
 7.42415048e+05 -2.39257910e-02 -2.06010295e-01 
 7.50968794e+05 -2.36479353e-02 -2.08391928e-01 
 7.59621092e+05 -2.33636310e-02 -2.10801285e-01 
 7.68373077e+05 -2.30727281e-02 -2.13238694e-01 
 7.77225899e+05 -2.27750734e-02 -2.15704489e-01 
 7.86180718e+05 -2.24705099e-02 -2.18199007e-01 
 7.95238711e+05 -2.21588770e-02 -2.20722592e-01 
 8.04401065e+05 -2.18400103e-02 -2.23275588e-01 
 8.13668983e+05 -2.15137416e-02 -2.25858347e-01 
 8.23043682e+05 -2.11798988e-02 -2.28471224e-01 
 8.32526392e+05 -2.08383058e-02 -2.31114578e-01 
 8.42118357e+05 -2.04887824e-02 -2.33788773e-01 
 8.51820836e+05 -2.01311441e-02 -2.36494180e-01 
 8.61635102e+05 -1.97652023e-02 -2.39231170e-01 
 8.71562443e+05 -1.93907636e-02 -2.42000123e-01 
 8.81604162e+05 -1.90076305e-02 -2.44801422e-01 
 8.91761577e+05 -1.86156007e-02 -2.47635455e-01 
 9.02036021e+05 -1.82144672e-02 -2.50502615e-01 
 9.12428842e+05 -1.78040181e-02 -2.53403301e-01 
 9.22941404e+05 -1.73840367e-02 -2.56337917e-01 
 9.33575087e+05 -1.69543012e-02 -2.59306870e-01 
 9.44331286e+05 -1.65145844e-02 -2.62310576e-01 
 9.55211412e+05 -1.60646540e-02 -2.65349454e-01 
 9.66216894e+05 -1.56042724e-02 -2.68423928e-01 
 9.77349176e+05 -1.51331960e-02 -2.71534430e-01 
