 frequency       H1magdB         H1delay         H2magdB         H2delay         H3magdB         H3delay         H4magdB         H4delay         H5magdB         H5delay        
 2.16271852e+00  0.00000000e+00  3.98738865e-02  0.00000000e+00  1.23369178e-01  0.00000000e+00  2.50528780e-01 -9.64327467e-16  3.89523560e-01 -9.64327467e-16  4.73270379e-01 
 2.18776162e+00  0.00000000e+00  3.90371200e-02 -9.64327467e-16  1.20810139e-01  0.00000000e+00  2.45861089e-01  0.00000000e+00  3.84726255e-01  0.00000000e+00  4.71150280e-01 
 2.21309471e+00  0.00000000e+00  3.82164547e-02 -9.64327467e-16  1.18295243e-01  0.00000000e+00  2.41230615e-01  0.00000000e+00  3.79837201e-01 -9.64327467e-16  4.68895804e-01 
 2.23872114e+00  0.00000000e+00  3.74116415e-02  0.00000000e+00  1.15824224e-01  0.00000000e+00  2.36640019e-01  0.00000000e+00  3.74861823e-01 -9.64327467e-16  4.66502346e-01 
 2.26464431e+00  0.00000000e+00  3.66224329e-02  0.00000000e+00  1.13396789e-01  0.00000000e+00  2.32091803e-01  0.00000000e+00  3.69805839e-01  0.00000000e+00  4.63965580e-01 
 2.29086765e+00  0.00000000e+00  3.58485824e-02  0.00000000e+00  1.11012620e-01  0.00000000e+00  2.27588312e-01  0.00000000e+00  3.64675225e-01 -9.64327467e-16  4.61281510e-01 
 2.31739465e+00  0.00000000e+00  3.50898453e-02  0.00000000e+00  1.08671372e-01  0.00000000e+00  2.23131732e-01  0.00000000e+00  3.59476183e-01 -9.64327467e-16  4.58446530e-01 
 2.34422882e+00  0.00000000e+00  3.43459785e-02  0.00000000e+00  1.06372681e-01  0.00000000e+00  2.18724091e-01  0.00000000e+00  3.54215105e-01  0.00000000e+00  4.55457470e-01 
 2.37137371e+00 -9.64327467e-16  3.36167405e-02  0.00000000e+00  1.04116158e-01 -9.64327467e-16  2.14367258e-01  0.00000000e+00  3.48898534e-01  0.00000000e+00  4.52311652e-01 
 2.39883292e+00  0.00000000e+00  3.29018915e-02 -9.64327467e-16  1.01901399e-01 -9.64327467e-16  2.10062950e-01  0.00000000e+00  3.43533125e-01 -9.64327467e-16  4.49006938e-01 
 2.42661010e+00  0.00000000e+00  3.22011939e-02  0.00000000e+00  9.97279785e-02  0.00000000e+00  2.05812730e-01 -9.64327467e-16  3.38125612e-01  0.00000000e+00  4.45541777e-01 
 2.45470892e+00  0.00000000e+00  3.15144118e-02  0.00000000e+00  9.75954560e-02 -9.64327467e-16  2.01618013e-01  0.00000000e+00  3.32682765e-01  0.00000000e+00  4.41915249e-01 
 2.48313311e+00  0.00000000e+00  3.08413115e-02 -9.64327467e-16  9.55033760e-02  0.00000000e+00  1.97480068e-01  0.00000000e+00  3.27211354e-01  0.00000000e+00  4.38127099e-01 
 2.51188643e+00 -9.64327467e-16  3.01816612e-02  0.00000000e+00  9.34512692e-02  0.00000000e+00  1.93400024e-01  0.00000000e+00  3.21718117e-01  0.00000000e+00  4.34177775e-01 
 2.54097271e+00  0.00000000e+00  2.95352316e-02  0.00000000e+00  9.14386542e-02  0.00000000e+00  1.89378872e-01 -9.64327467e-16  3.16209720e-01  0.00000000e+00  4.30068445e-01 
 2.57039578e+00  0.00000000e+00  2.89017953e-02  0.00000000e+00  8.94650384e-02 -9.64327467e-16  1.85417472e-01  0.00000000e+00  3.10692731e-01  0.00000000e+00  4.25801023e-01 
 2.60015956e+00  0.00000000e+00  2.82811274e-02  0.00000000e+00  8.75299195e-02 -9.64327467e-16  1.81516555e-01  0.00000000e+00  3.05173583e-01  0.00000000e+00  4.21378171e-01 
 2.63026799e+00  0.00000000e+00  2.76730054e-02  0.00000000e+00  8.56327866e-02 -9.64327467e-16  1.77676732e-01  0.00000000e+00  2.99658552e-01  0.00000000e+00  4.16803304e-01 
 2.66072506e+00  0.00000000e+00  2.70772089e-02 -9.64327467e-16  8.37731209e-02  0.00000000e+00  1.73898497e-01  0.00000000e+00  2.94153728e-01 -9.64327467e-16  4.12080583e-01 
 2.69153480e+00  0.00000000e+00  2.64935202e-02 -9.64327467e-16  8.19503976e-02  0.00000000e+00  1.70182233e-01  0.00000000e+00  2.88664994e-01  0.00000000e+00  4.07214892e-01 
 2.72270131e+00  0.00000000e+00  2.59217241e-02  0.00000000e+00  8.01640858e-02 -9.64327467e-16  1.66528216e-01  0.00000000e+00  2.83198004e-01  0.00000000e+00  4.02211821e-01 
 2.75422870e+00  0.00000000e+00  2.53616076e-02  0.00000000e+00  7.84136504e-02  0.00000000e+00  1.62936623e-01  0.00000000e+00  2.77758170e-01  0.00000000e+00  3.97077622e-01 
 2.78612117e+00  0.00000000e+00  2.48129606e-02  0.00000000e+00  7.66985525e-02  0.00000000e+00  1.59407537e-01 -9.64327467e-16  2.72350642e-01  0.00000000e+00  3.91819176e-01 
 2.81838293e+00 -9.64327467e-16  2.42755753e-02 -9.64327467e-16  7.50182505e-02  0.00000000e+00  1.55940950e-01  0.00000000e+00  2.66980302e-01  0.00000000e+00  3.86443936e-01 
 2.85101827e+00  0.00000000e+00  2.37492467e-02  0.00000000e+00  7.33722004e-02  0.00000000e+00  1.52536772e-01  0.00000000e+00  2.61651751e-01  0.00000000e+00  3.80959872e-01 
 2.88403150e+00  0.00000000e+00  2.32337721e-02  0.00000000e+00  7.17598574e-02  0.00000000e+00  1.49194834e-01 -9.64327467e-16  2.56369307e-01  0.00000000e+00  3.75375414e-01 
 2.91742701e+00  0.00000000e+00  2.27289519e-02  0.00000000e+00  7.01806756e-02 -9.64327467e-16  1.45914894e-01 -9.64327467e-16  2.51136994e-01  0.00000000e+00  3.69699379e-01 
 2.95120923e+00  0.00000000e+00  2.22345887e-02  0.00000000e+00  6.86341096e-02  0.00000000e+00  1.42696641e-01  0.00000000e+00  2.45958549e-01  0.00000000e+00  3.63940903e-01 
 2.98538262e+00  0.00000000e+00  2.17504880e-02  0.00000000e+00  6.71196144e-02  0.00000000e+00  1.39539702e-01  0.00000000e+00  2.40837416e-01  0.00000000e+00  3.58109373e-01 
 3.01995172e+00  0.00000000e+00  2.12764578e-02  0.00000000e+00  6.56366466e-02  0.00000000e+00  1.36443645e-01  0.00000000e+00  2.35776751e-01  0.00000000e+00  3.52214349e-01 
 3.05492111e+00  0.00000000e+00  2.08123091e-02  0.00000000e+00  6.41846643e-02  0.00000000e+00  1.33407985e-01  0.00000000e+00  2.30779426e-01 -9.64327467e-16  3.46265493e-01 
 3.09029543e+00  0.00000000e+00  2.03578551e-02  0.00000000e+00  6.27631281e-02  0.00000000e+00  1.30432188e-01  0.00000000e+00  2.25848035e-01  0.00000000e+00  3.40272499e-01 
 3.12607937e+00  0.00000000e+00  1.99129121e-02  0.00000000e+00  6.13715015e-02 -9.64327467e-16  1.27515674e-01  0.00000000e+00  2.20984901e-01  0.00000000e+00  3.34245024e-01 
 3.16227766e+00  0.00000000e+00  1.94772988e-02  0.00000000e+00  6.00092511e-02  0.00000000e+00  1.24657823e-01  0.00000000e+00  2.16192082e-01  0.00000000e+00  3.28192619e-01 
 3.19889511e+00  0.00000000e+00  1.90508368e-02  0.00000000e+00  5.86758472e-02 -9.64327467e-16  1.21857977e-01  0.00000000e+00  2.11471383e-01  0.00000000e+00  3.22124672e-01 
 3.23593657e+00  0.00000000e+00  1.86333502e-02  0.00000000e+00  5.73707640e-02  0.00000000e+00  1.19115447e-01  0.00000000e+00  2.06824367e-01  0.00000000e+00  3.16050351e-01 
 3.27340695e+00 -9.64327467e-16  1.82246657e-02  0.00000000e+00  5.60934802e-02  0.00000000e+00  1.16429512e-01 -9.64327467e-16  2.02252361e-01 -9.64327467e-16  3.09978547e-01 
 3.31131121e+00  0.00000000e+00  1.78246130e-02  0.00000000e+00  5.48434791e-02  0.00000000e+00  1.13799427e-01  0.00000000e+00  1.97756470e-01  0.00000000e+00  3.03917839e-01 
 3.34965439e+00  0.00000000e+00  1.74330241e-02  0.00000000e+00  5.36202492e-02 -9.64327467e-16  1.11224421e-01 -9.64327467e-16  1.93337591e-01 -9.64327467e-16  2.97876445e-01 
 3.38844156e+00  0.00000000e+00  1.70497337e-02  0.00000000e+00  5.24232838e-02 -9.64327467e-16  1.08703706e-01 -9.64327467e-16  1.88996419e-01 -9.64327467e-16  2.91862195e-01 
 3.42767787e+00  0.00000000e+00  1.66745793e-02  0.00000000e+00  5.12520820e-02 -9.64327467e-16  1.06236475e-01  0.00000000e+00  1.84733464e-01 -9.64327467e-16  2.85882499e-01 
 3.46736850e+00  0.00000000e+00  1.63074009e-02 -9.64327467e-16  5.01061484e-02  0.00000000e+00  1.03821905e-01  0.00000000e+00  1.80549058e-01  0.00000000e+00  2.79944330e-01 
 3.50751874e+00  0.00000000e+00  1.59480409e-02  0.00000000e+00  4.89849935e-02  0.00000000e+00  1.01459164e-01  0.00000000e+00  1.76443374e-01  0.00000000e+00  2.74054206e-01 
 3.54813389e+00  0.00000000e+00  1.55963447e-02  0.00000000e+00  4.78881339e-02  0.00000000e+00  9.91474081e-02  0.00000000e+00  1.72416427e-01  0.00000000e+00  2.68218184e-01 
 3.58921935e+00  0.00000000e+00  1.52521599e-02  0.00000000e+00  4.68150924e-02  0.00000000e+00  9.68857850e-02  0.00000000e+00  1.68468095e-01  0.00000000e+00  2.62441847e-01 
 3.63078055e+00  0.00000000e+00  1.49153367e-02 -9.64327467e-16  4.57653980e-02  0.00000000e+00  9.46734379e-02  0.00000000e+00  1.64598125e-01  0.00000000e+00  2.56730313e-01 
 3.67282300e+00 -9.64327467e-16  1.45857280e-02  0.00000000e+00  4.47385862e-02  0.00000000e+00  9.25095058e-02  0.00000000e+00  1.60806145e-01  0.00000000e+00  2.51088233e-01 
 3.71535229e+00  0.00000000e+00  1.42631889e-02  0.00000000e+00  4.37341990e-02  0.00000000e+00  9.03931252e-02  0.00000000e+00  1.57091673e-01  0.00000000e+00  2.45519799e-01 
 3.75837404e+00  0.00000000e+00  1.39475774e-02  0.00000000e+00  4.27517851e-02  0.00000000e+00  8.83234321e-02  0.00000000e+00  1.53454129e-01  0.00000000e+00  2.40028760e-01 
 3.80189396e+00  0.00000000e+00  1.36387534e-02  0.00000000e+00  4.17908999e-02  0.00000000e+00  8.62995635e-02  0.00000000e+00  1.49892841e-01  0.00000000e+00  2.34618429e-01 
 3.84591782e+00  0.00000000e+00  1.33365797e-02  0.00000000e+00  4.08511055e-02  0.00000000e+00  8.43206582e-02  0.00000000e+00  1.46407057e-01  0.00000000e+00  2.29291702e-01 
 3.89045145e+00 -9.64327467e-16  1.30409213e-02  0.00000000e+00  3.99319707e-02  0.00000000e+00  8.23858588e-02 -9.64327467e-16  1.42995954e-01  0.00000000e+00  2.24051077e-01 
 3.93550075e+00  0.00000000e+00  1.27516455e-02  0.00000000e+00  3.90330712e-02  0.00000000e+00  8.04943120e-02  0.00000000e+00  1.39658641e-01  0.00000000e+00  2.18898670e-01 
 3.98107171e+00  0.00000000e+00  1.24686222e-02  0.00000000e+00  3.81539897e-02  0.00000000e+00  7.86451705e-02 -9.64327467e-16  1.36394172e-01  0.00000000e+00  2.13836241e-01 
 4.02717034e+00 -9.64327467e-16  1.21917234e-02  0.00000000e+00  3.72943154e-02  0.00000000e+00  7.68375929e-02  0.00000000e+00  1.33201551e-01  0.00000000e+00  2.08865206e-01 
 4.07380278e+00 -9.64327467e-16  1.19208235e-02  0.00000000e+00  3.64536446e-02  0.00000000e+00  7.50707456e-02  0.00000000e+00  1.30079736e-01 -9.64327467e-16  2.03986668e-01 
 4.12097519e+00  0.00000000e+00  1.16557991e-02  0.00000000e+00  3.56315806e-02  0.00000000e+00  7.33438027e-02 -9.64327467e-16  1.27027650e-01  0.00000000e+00  1.99201433e-01 
 4.16869383e+00  0.00000000e+00  1.13965292e-02  0.00000000e+00  3.48277331e-02 -9.64327467e-16  7.16559473e-02  0.00000000e+00  1.24044183e-01  0.00000000e+00  1.94510033e-01 
 4.21696503e+00  0.00000000e+00  1.11428948e-02  0.00000000e+00  3.40417189e-02 -9.64327467e-16  7.00063714e-02  0.00000000e+00  1.21128197e-01  0.00000000e+00  1.89912745e-01 
 4.26579519e+00  0.00000000e+00  1.08947792e-02  0.00000000e+00  3.32731615e-02  0.00000000e+00  6.83942773e-02  0.00000000e+00  1.18278536e-01  0.00000000e+00  1.85409618e-01 
 4.31519077e+00 -9.64327467e-16  1.06520680e-02  0.00000000e+00  3.25216912e-02  0.00000000e+00  6.68188773e-02 -9.64327467e-16  1.15494023e-01  0.00000000e+00  1.81000483e-01 
 4.36515832e+00  0.00000000e+00  1.04146487e-02  0.00000000e+00  3.17869449e-02  0.00000000e+00  6.52793946e-02  0.00000000e+00  1.12773470e-01  0.00000000e+00  1.76684983e-01 
 4.41570447e+00  0.00000000e+00  1.01824110e-02  0.00000000e+00  3.10685663e-02  0.00000000e+00  6.37750634e-02  0.00000000e+00  1.10115678e-01 -9.64327467e-16  1.72462584e-01 
 4.46683592e+00  0.00000000e+00  9.95524662e-03  0.00000000e+00  3.03662055e-02  0.00000000e+00  6.23051293e-02  0.00000000e+00  1.07519445e-01  0.00000000e+00  1.68332594e-01 
 4.51855944e+00 -9.64327467e-16  9.73304949e-03  0.00000000e+00  2.96795192e-02  0.00000000e+00  6.08688496e-02 -9.64327467e-16  1.04983561e-01  0.00000000e+00  1.64294182e-01 
 4.57088190e+00  0.00000000e+00  9.51571538e-03  0.00000000e+00  2.90081707e-02  0.00000000e+00  5.94654933e-02  0.00000000e+00  1.02506822e-01  0.00000000e+00  1.60346393e-01 
 4.62381021e+00  0.00000000e+00  9.30314214e-03  0.00000000e+00  2.83518295e-02  0.00000000e+00  5.80943415e-02  0.00000000e+00  1.00088023e-01  0.00000000e+00  1.56488159e-01 
 4.67735141e+00  0.00000000e+00  9.09522954e-03  0.00000000e+00  2.77101717e-02  0.00000000e+00  5.67546876e-02  0.00000000e+00  9.77259647e-02 -9.64327467e-16  1.52718319e-01 
 4.73151259e+00  0.00000000e+00  8.89187928e-03 -9.64327467e-16  2.70828793e-02  0.00000000e+00  5.54458371e-02  0.00000000e+00  9.54194545e-02  0.00000000e+00  1.49035625e-01 
 4.78630092e+00  0.00000000e+00  8.69299499e-03  0.00000000e+00  2.64696410e-02  0.00000000e+00  5.41671078e-02  0.00000000e+00  9.31673094e-02  0.00000000e+00  1.45438759e-01 
 4.84172368e+00  0.00000000e+00  8.49848215e-03 -9.64327467e-16  2.58701511e-02 -9.64327467e-16  5.29178300e-02  0.00000000e+00  9.09683564e-02  0.00000000e+00  1.41926342e-01 
 4.89778819e+00  0.00000000e+00  8.30824807e-03  0.00000000e+00  2.52841103e-02  0.00000000e+00  5.16973463e-02 -9.64327467e-16  8.88214346e-02  0.00000000e+00  1.38496943e-01 
 4.95450191e+00  0.00000000e+00  8.12220190e-03 -9.64327467e-16  2.47112252e-02 -9.64327467e-16  5.05050118e-02  0.00000000e+00  8.67253964e-02  0.00000000e+00  1.35149089e-01 
 5.01187234e+00  0.00000000e+00  7.94025457e-03  0.00000000e+00  2.41512080e-02 -9.64327467e-16  4.93401938e-02  0.00000000e+00  8.46791086e-02 -9.64327467e-16  1.31881274e-01 
 5.06990708e+00  0.00000000e+00  7.76231875e-03 -9.64327467e-16  2.36037770e-02 -9.64327467e-16  4.82022720e-02  0.00000000e+00  8.26814532e-02  0.00000000e+00  1.28691966e-01 
 5.12861384e+00  0.00000000e+00  7.58830884e-03  0.00000000e+00  2.30686562e-02 -9.64327467e-16  4.70906384e-02  0.00000000e+00  8.07313287e-02  0.00000000e+00  1.25579613e-01 
 5.18800039e+00 -9.64327467e-16  7.41814097e-03  0.00000000e+00  2.25455751e-02  0.00000000e+00  4.60046969e-02  0.00000000e+00  7.88276502e-02  0.00000000e+00  1.22542652e-01 
 5.24807460e+00  0.00000000e+00  7.25173291e-03  0.00000000e+00  2.20342686e-02 -9.64327467e-16  4.49438638e-02  0.00000000e+00  7.69693505e-02  0.00000000e+00  1.19579509e-01 
 5.30884444e+00  0.00000000e+00  7.08900407e-03  0.00000000e+00  2.15344774e-02  0.00000000e+00  4.39075670e-02 -9.64327467e-16  7.51553805e-02  0.00000000e+00  1.16688612e-01 
 5.37031796e+00  0.00000000e+00  6.92987551e-03  0.00000000e+00  2.10459473e-02  0.00000000e+00  4.28952466e-02  0.00000000e+00  7.33847093e-02 -9.64327467e-16  1.13868387e-01 
 5.43250331e+00  0.00000000e+00  6.77426984e-03  0.00000000e+00  2.05684295e-02  0.00000000e+00  4.19063541e-02  0.00000000e+00  7.16563251e-02  0.00000000e+00  1.11117270e-01 
 5.49540874e+00  0.00000000e+00  6.62211126e-03  0.00000000e+00  2.01016802e-02  0.00000000e+00  4.09403526e-02 -9.64327467e-16  6.99692347e-02  0.00000000e+00  1.08433703e-01 
 5.55904257e+00 -9.64327467e-16  6.47332549e-03  0.00000000e+00  1.96454610e-02  0.00000000e+00  3.99967167e-02  0.00000000e+00  6.83224644e-02 -9.64327467e-16  1.05816142e-01 
 5.62341325e+00 -9.64327467e-16  6.32783976e-03  0.00000000e+00  1.91995382e-02  0.00000000e+00  3.90749323e-02  0.00000000e+00  6.67150596e-02  0.00000000e+00  1.03263059e-01 
 5.68852931e+00 -9.64327467e-16  6.18558278e-03  0.00000000e+00  1.87636833e-02  0.00000000e+00  3.81744962e-02  0.00000000e+00  6.51460850e-02  0.00000000e+00  1.00772943e-01 
 5.75439937e+00 -9.64327467e-16  6.04648472e-03 -9.64327467e-16  1.83376724e-02  0.00000000e+00  3.72949163e-02  0.00000000e+00  6.36146246e-02 -9.64327467e-16  9.83443021e-02 
 5.82103218e+00  0.00000000e+00  5.91047718e-03  0.00000000e+00  1.79212864e-02  0.00000000e+00  3.64357112e-02  0.00000000e+00  6.21197818e-02 -9.64327467e-16  9.59756669e-02 
 5.88843655e+00  0.00000000e+00  5.77749316e-03  0.00000000e+00  1.75143110e-02  0.00000000e+00  3.55964100e-02  0.00000000e+00  6.06606791e-02 -9.64327467e-16  9.36655900e-02 
 5.95662144e+00  0.00000000e+00  5.64746703e-03  0.00000000e+00  1.71165364e-02  0.00000000e+00  3.47765523e-02 -9.64327467e-16  5.92364581e-02  0.00000000e+00  9.14126484e-02 
 6.02559586e+00  0.00000000e+00  5.52033453e-03  0.00000000e+00  1.67277573e-02  0.00000000e+00  3.39756880e-02 -9.64327467e-16  5.78462792e-02  0.00000000e+00  8.92154442e-02 
 6.09536897e+00  0.00000000e+00  5.39603272e-03  0.00000000e+00  1.63477726e-02  0.00000000e+00  3.31933768e-02  0.00000000e+00  5.64893217e-02  0.00000000e+00  8.70726051e-02 
 6.16595002e+00 -9.64327467e-16  5.27449997e-03  0.00000000e+00  1.59763859e-02  0.00000000e+00  3.24291885e-02  0.00000000e+00  5.51647832e-02  0.00000000e+00  8.49827857e-02 
 6.23734835e+00  0.00000000e+00  5.15567591e-03  0.00000000e+00  1.56134048e-02 -9.64327467e-16  3.16827025e-02 -9.64327467e-16  5.38718798e-02  0.00000000e+00  8.29446674e-02 
 6.30957344e+00 -9.64327467e-16  5.03950145e-03  0.00000000e+00  1.52586411e-02 -9.64327467e-16  3.09535077e-02  0.00000000e+00  5.26098454e-02  0.00000000e+00  8.09569590e-02 
 6.38263486e+00  0.00000000e+00  4.92591872e-03  0.00000000e+00  1.49119107e-02  0.00000000e+00  3.02412023e-02  0.00000000e+00  5.13779319e-02  0.00000000e+00  7.90183968e-02 
 6.45654229e+00  0.00000000e+00  4.81487107e-03  0.00000000e+00  1.45730335e-02  0.00000000e+00  2.95453938e-02  0.00000000e+00  5.01754085e-02 -9.64327467e-16  7.71277450e-02 
 6.53130553e+00  0.00000000e+00  4.70630302e-03  0.00000000e+00  1.42418333e-02  0.00000000e+00  2.88656983e-02  0.00000000e+00  4.90015617e-02  0.00000000e+00  7.52837953e-02 
 6.60693448e+00  0.00000000e+00  4.60016027e-03  0.00000000e+00  1.39181377e-02  0.00000000e+00  2.82017411e-02  0.00000000e+00  4.78556951e-02 -9.64327467e-16  7.34853672e-02 
 6.68343918e+00  0.00000000e+00  4.49638966e-03  0.00000000e+00  1.36017783e-02  0.00000000e+00  2.75531558e-02 -9.64327467e-16  4.67371284e-02  0.00000000e+00  7.17313076e-02 
 6.76082975e+00  0.00000000e+00  4.39493914e-03  0.00000000e+00  1.32925900e-02  0.00000000e+00  2.69195845e-02  0.00000000e+00  4.56451982e-02  0.00000000e+00  7.00204907e-02 
 6.83911647e+00  0.00000000e+00  4.29575776e-03  0.00000000e+00  1.29904117e-02  0.00000000e+00  2.63006776e-02  0.00000000e+00  4.45792565e-02  0.00000000e+00  6.83518178e-02 
 6.91830971e+00  0.00000000e+00  4.19879567e-03  0.00000000e+00  1.26950855e-02  0.00000000e+00  2.56960936e-02  0.00000000e+00  4.35386715e-02  0.00000000e+00  6.67242168e-02 
 6.99841996e+00 -9.64327467e-16  4.10400404e-03  0.00000000e+00  1.24064574e-02  0.00000000e+00  2.51054988e-02  0.00000000e+00  4.25228264e-02  0.00000000e+00  6.51366422e-02 
 7.07945784e+00  0.00000000e+00  4.01133509e-03  0.00000000e+00  1.21243763e-02  0.00000000e+00  2.45285672e-02  0.00000000e+00  4.15311195e-02  0.00000000e+00  6.35880743e-02 
 7.16143410e+00 -9.64327467e-16  3.92074208e-03  0.00000000e+00  1.18486947e-02 -9.64327467e-16  2.39649804e-02  0.00000000e+00  4.05629638e-02 -9.64327467e-16  6.20775189e-02 
 7.24435960e+00  0.00000000e+00  3.83217924e-03  0.00000000e+00  1.15792685e-02  0.00000000e+00  2.34144276e-02  0.00000000e+00  3.96177867e-02  0.00000000e+00  6.06040071e-02 
 7.32824533e+00 -9.64327467e-16  3.74560177e-03  0.00000000e+00  1.13159565e-02  0.00000000e+00  2.28766050e-02  0.00000000e+00  3.86950297e-02  0.00000000e+00  5.91665945e-02 
 7.41310241e+00  0.00000000e+00  3.66096584e-03  0.00000000e+00  1.10586207e-02  0.00000000e+00  2.23512158e-02  0.00000000e+00  3.77941481e-02  0.00000000e+00  5.77643612e-02 
 7.49894209e+00  0.00000000e+00  3.57822856e-03  0.00000000e+00  1.08071264e-02 -9.64327467e-16  2.18379705e-02  0.00000000e+00  3.69146103e-02  0.00000000e+00  5.63964105e-02 
 7.58577575e+00  0.00000000e+00  3.49734796e-03  0.00000000e+00  1.05613415e-02  0.00000000e+00  2.13365859e-02  0.00000000e+00  3.60558983e-02  0.00000000e+00  5.50618694e-02 
 7.67361489e+00  0.00000000e+00  3.41828295e-03  0.00000000e+00  1.03211371e-02  0.00000000e+00  2.08467858e-02  0.00000000e+00  3.52175066e-02  0.00000000e+00  5.37598872e-02 
 7.76247117e+00  0.00000000e+00  3.34099334e-03 -9.64327467e-16  1.00863872e-02  0.00000000e+00  2.03683003e-02  0.00000000e+00  3.43989424e-02 -9.64327467e-16  5.24896357e-02 
 7.85235635e+00  0.00000000e+00  3.26543981e-03  0.00000000e+00  9.85696844e-03  0.00000000e+00  1.99008657e-02  0.00000000e+00  3.35997249e-02  0.00000000e+00  5.12503082e-02 
 7.94328235e+00 -9.64327467e-16  3.19158387e-03  0.00000000e+00  9.63276028e-03  0.00000000e+00  1.94442246e-02  0.00000000e+00  3.28193854e-02  0.00000000e+00  5.00411191e-02 
 8.03526122e+00 -9.64327467e-16  3.11938788e-03 -9.64327467e-16  9.41364489e-03  0.00000000e+00  1.89981257e-02  0.00000000e+00  3.20574669e-02  0.00000000e+00  4.88613037e-02 
 8.12830516e+00  0.00000000e+00  3.04881498e-03 -9.64327467e-16  9.19950706e-03  0.00000000e+00  1.85623235e-02  0.00000000e+00  3.13135235e-02  0.00000000e+00  4.77101171e-02 
 8.22242650e+00  0.00000000e+00  2.97982915e-03  0.00000000e+00  8.99023416e-03  0.00000000e+00  1.81365782e-02  0.00000000e+00  3.05871207e-02  0.00000000e+00  4.65868344e-02 
 8.31763771e+00  0.00000000e+00  2.91239512e-03 -9.64327467e-16  8.78571605e-03  0.00000000e+00  1.77206558e-02  0.00000000e+00  2.98778345e-02  0.00000000e+00  4.54907496e-02 
 8.41395142e+00 -9.64327467e-16  2.84647839e-03  0.00000000e+00  8.58584511e-03  0.00000000e+00  1.73143276e-02  0.00000000e+00  2.91852516e-02  0.00000000e+00  4.44211756e-02 
 8.51138038e+00 -9.64327467e-16  2.78204521e-03  0.00000000e+00  8.39051608e-03  0.00000000e+00  1.69173704e-02 -9.64327467e-16  2.85089690e-02  0.00000000e+00  4.33774432e-02 
 8.60993752e+00  0.00000000e+00  2.71906257e-03  0.00000000e+00  8.19962609e-03  0.00000000e+00  1.65295661e-02 -9.64327467e-16  2.78485936e-02  0.00000000e+00  4.23589011e-02 
 8.70963590e+00 -9.64327467e-16  2.65749817e-03  0.00000000e+00  8.01307457e-03  0.00000000e+00  1.61507019e-02 -9.64327467e-16  2.72037422e-02  0.00000000e+00  4.13649152e-02 
 8.81048873e+00  0.00000000e+00  2.59732042e-03  0.00000000e+00  7.83076320e-03  0.00000000e+00  1.57805699e-02  0.00000000e+00  2.65740411e-02  0.00000000e+00  4.03948681e-02 
 8.91250938e+00  0.00000000e+00  2.53849840e-03  0.00000000e+00  7.65259589e-03  0.00000000e+00  1.54189671e-02  0.00000000e+00  2.59591257e-02 -9.64327467e-16  3.94481589e-02 
 9.01571138e+00 -9.64327467e-16  2.48100189e-03  0.00000000e+00  7.47847869e-03  0.00000000e+00  1.50656953e-02  0.00000000e+00  2.53586407e-02  0.00000000e+00  3.85242023e-02 
 9.12010839e+00 -9.64327467e-16  2.42480132e-03 -9.64327467e-16  7.30831977e-03  0.00000000e+00  1.47205608e-02 -9.64327467e-16  2.47722395e-02  0.00000000e+00  3.76224289e-02 
 9.22571427e+00  0.00000000e+00  2.36986776e-03  0.00000000e+00  7.14202937e-03  0.00000000e+00  1.43833746e-02  0.00000000e+00  2.41995840e-02  0.00000000e+00  3.67422838e-02 
 9.33254301e+00  0.00000000e+00  2.31617292e-03 -9.64327467e-16  6.97951974e-03 -9.64327467e-16  1.40539521e-02  0.00000000e+00  2.36403447e-02  0.00000000e+00  3.58832273e-02 
 9.44060876e+00  0.00000000e+00  2.26368913e-03  0.00000000e+00  6.82070511e-03  0.00000000e+00  1.37321131e-02  0.00000000e+00  2.30942000e-02  0.00000000e+00  3.50447336e-02 
 9.54992586e+00  0.00000000e+00  2.21238931e-03  0.00000000e+00  6.66550166e-03  0.00000000e+00  1.34176815e-02  0.00000000e+00  2.25608366e-02  0.00000000e+00  3.42262906e-02 
 9.66050879e+00 -9.64327467e-16  2.16224700e-03  0.00000000e+00  6.51382745e-03  0.00000000e+00  1.31104855e-02 -9.64327467e-16  2.20399486e-02  0.00000000e+00  3.34274001e-02 
 9.77237221e+00  0.00000000e+00  2.11323631e-03  0.00000000e+00  6.36560236e-03  0.00000000e+00  1.28103571e-02  0.00000000e+00  2.15312379e-02 -9.64327467e-16  3.26475766e-02 
 9.88553095e+00  0.00000000e+00  2.06533191e-03  0.00000000e+00  6.22074813e-03  0.00000000e+00  1.25171324e-02  0.00000000e+00  2.10344135e-02  0.00000000e+00  3.18863476e-02 
 1.00000000e+01  0.00000000e+00  2.01770492e-03  0.00000000e+00  6.07674526e-03  0.00000000e+00  1.22256704e-02  0.00000000e+00  2.05406681e-02  0.00000000e+00  3.11300226e-02 
