 frequency       AmagdB          Aphdeg         
 1.01152151e+05 -1.02151011e-01 -5.98219358e+00 
 1.02317577e+05 -1.03247146e-01 -6.05060698e+00 
 1.03496431e+05 -1.04368399e-01 -6.11979091e+00 
 1.04688866e+05 -1.05515338e-01 -6.18975366e+00 
 1.05895041e+05 -1.06688544e-01 -6.26050355e+00 
 1.07115112e+05 -1.07888613e-01 -6.33204901e+00 
 1.08349240e+05 -1.09116152e-01 -6.40439853e+00 
 1.09597588e+05 -1.10371780e-01 -6.47756068e+00 
 1.10860318e+05 -1.11656133e-01 -6.55154410e+00 
 1.12137597e+05 -1.12969859e-01 -6.62635751e+00 
 1.13429592e+05 -1.14313620e-01 -6.70200970e+00 
 1.14736472e+05 -1.15688094e-01 -6.77850954e+00 
 1.16058410e+05 -1.17093972e-01 -6.85586597e+00 
 1.17395579e+05 -1.18531961e-01 -6.93408802e+00 
 1.18748154e+05 -1.20002785e-01 -7.01318477e+00 
 1.20116312e+05 -1.21507180e-01 -7.09316540e+00 
 1.21500234e+05 -1.23045902e-01 -7.17403915e+00 
 1.22900101e+05 -1.24619721e-01 -7.25581533e+00 
 1.24316096e+05 -1.26229424e-01 -7.33850335e+00 
 1.25748406e+05 -1.27875816e-01 -7.42211267e+00 
 1.27197218e+05 -1.29559719e-01 -7.50665282e+00 
 1.28662722e+05 -1.31281972e-01 -7.59213344e+00 
 1.30145112e+05 -1.33043432e-01 -7.67856420e+00 
 1.31644581e+05 -1.34844977e-01 -7.76595486e+00 
 1.33161325e+05 -1.36687501e-01 -7.85431527e+00 
 1.34695546e+05 -1.38571918e-01 -7.94365533e+00 
 1.36247442e+05 -1.40499162e-01 -8.03398502e+00 
 1.37817219e+05 -1.42470187e-01 -8.12531439e+00 
 1.39405082e+05 -1.44485966e-01 -8.21765356e+00 
 1.41011240e+05 -1.46547494e-01 -8.31101271e+00 
 1.42635903e+05 -1.48655788e-01 -8.40540212e+00 
 1.44279285e+05 -1.50811884e-01 -8.50083211e+00 
 1.45941600e+05 -1.53016842e-01 -8.59731308e+00 
 1.47623069e+05 -1.55271743e-01 -8.69485549e+00 
 1.49323910e+05 -1.57577692e-01 -8.79346986e+00 
 1.51044348e+05 -1.59935817e-01 -8.89316680e+00 
 1.52784607e+05 -1.62347269e-01 -8.99395696e+00 
 1.54544917e+05 -1.64813223e-01 -9.09585106e+00 
 1.56325509e+05 -1.67334879e-01 -9.19885988e+00 
 1.58126615e+05 -1.69913461e-01 -9.30299428e+00 
 1.59948473e+05 -1.72550221e-01 -9.40826514e+00 
 1.61791322e+05 -1.75246433e-01 -9.51468343e+00 
 1.63655403e+05 -1.78003401e-01 -9.62226017e+00 
 1.65540961e+05 -1.80822454e-01 -9.73100642e+00 
 1.67448244e+05 -1.83704947e-01 -9.84093331e+00 
 1.69377501e+05 -1.86652266e-01 -9.95205201e+00 
 1.71328986e+05 -1.89665822e-01 -1.00643737e+01 
 1.73302956e+05 -1.92747057e-01 -1.01779098e+01 
 1.75299668e+05 -1.95897441e-01 -1.02926715e+01 
 1.77319386e+05 -1.99118473e-01 -1.04086701e+01 
 1.79362374e+05 -2.02411685e-01 -1.05259172e+01 
 1.81428900e+05 -2.05778637e-01 -1.06444241e+01 
 1.83519236e+05 -2.09220921e-01 -1.07642023e+01 
 1.85633655e+05 -2.12740161e-01 -1.08852633e+01 
 1.87772436e+05 -2.16338013e-01 -1.10076187e+01 
 1.89935859e+05 -2.20016165e-01 -1.11312800e+01 
 1.92124208e+05 -2.23776340e-01 -1.12562588e+01 
 1.94337770e+05 -2.27620293e-01 -1.13825669e+01 
 1.96576835e+05 -2.31549815e-01 -1.15102157e+01 
 1.98841698e+05 -2.35566729e-01 -1.16392170e+01 
 2.01132655e+05 -2.39672897e-01 -1.17695824e+01 
 2.03450008e+05 -2.43870213e-01 -1.19013237e+01 
 2.05794060e+05 -2.48160612e-01 -1.20344524e+01 
 2.08165120e+05 -2.52546061e-01 -1.21689804e+01 
 2.10563497e+05 -2.57028567e-01 -1.23049193e+01 
 2.12989507e+05 -2.61610175e-01 -1.24422808e+01 
 2.15443469e+05 -2.66292968e-01 -1.25810766e+01 
 2.17925704e+05 -2.71079068e-01 -1.27213183e+01 
 2.20436538e+05 -2.75970637e-01 -1.28630176e+01 
 2.22976301e+05 -2.80969875e-01 -1.30061862e+01 
